"","season","team","name","MV"
"1059","20072008","Man City","Elano",6980000
"1060","20072008","Man City","Geovanni",3830000
"1061","20072008","Man City","Stephen Ireland",3060000
"1062","20072008","Man City","Martin Petrov",9e+06
"1063","20072008","Man City","Georgios Samaras",7200000
"1064","20072008","Man City","Nery Castillo",2700000
"1065","20072008","Man City","Ashley Grimes",0
"1066","20072008","Man City","Valeri Bojinov",8780000
"1067","20072008","Man City","Rolando Bianchi",7650000
"1068","20072008","Man City","Benjani",4410000
"1069","20072008","Man City","Darius Vassell",3690000
"1070","20072008","Man City","Emile Mpenza",2250000
"1071","20072008","Man City","Paul Dickov",990000
"1072","20072008","Man City","Felipe Caicedo",810000
"1073","20072008","Man City","Daniel Sturridge",810000
"1074","20072008","Man City","Ched Evans",0
"1075","20072008","Middlesbrough","Mark Schwarzer",3690000
"1076","20072008","Middlesbrough","Brad Jones",315000
"1077","20072008","Middlesbrough","Ross Turnbull",54000
"1078","20072008","Middlesbrough","Jonathan Woodgate",9900000
"1079","20072008","Middlesbrough","Robert Huth",5580000
"1080","20072008","Middlesbrough","Emanuel Pogatetz",4590000
"1081","20072008","Middlesbrough","Chris Riggott",2340000
"1082","20072008","Middlesbrough","Andrew Davies",990000
"1083","20072008","Middlesbrough","Matthew Bates",810000
"1084","20072008","Middlesbrough","David Wheater",45000
"1085","20072008","Middlesbrough","Seb Hines",0
"1086","20072008","Middlesbrough","Andrew Taylor",9e+05
"1087","20072008","Middlesbrough","Jonathan Grounds",0
"1088","20072008","Middlesbrough","Luke Young",4050000
"1089","20072008","Middlesbrough","Tony McMahon",54000
"1090","20072008","Middlesbrough","George Boateng",4950000
"1091","20072008","Middlesbrough","Lee Cattermole",1350000
"1092","20072008","Middlesbrough","Mohamed Shawky",0
"1093","20072008","Middlesbrough","Fábio Rochemback",4950000
"1094","20072008","Middlesbrough","Gary O'Neil",3380000
"1095","20072008","Middlesbrough","Julio Arca",2790000
"1096","20072008","Middlesbrough","Josh Walker",45000
"1097","20072008","Middlesbrough","Gaizka Mendieta",2880000
"1098","20072008","Middlesbrough","Stewart Downing",6930000
"1099","20072008","Middlesbrough","Tuncay Sanli",10350000
"1100","20072008","Middlesbrough","Adam Johnson",585000
"1101","20072008","Middlesbrough","Graeme Owens",0
"1102","20072008","Middlesbrough","Yakubu Aiyegbeni",10800000
"1103","20072008","Middlesbrough","Afonso Alves",8100000
"1104","20072008","Middlesbrough","Mido",5310000
"1105","20072008","Middlesbrough","Jérémie Aliadière",2070000
"1106","20072008","Middlesbrough","Dong-guk Lee",1260000
"1107","20072008","Middlesbrough","Tom Craddock",90000
"1108","20072008","Middlesbrough","Ben Hutchinson",0
"1109","20072008","Aston Villa","Thomas Sörensen",4860000
"1110","20072008","Aston Villa","Scott Carson",2250000
"1111","20072008","Aston Villa","Stuart Taylor",810000
"1112","20072008","Aston Villa","Olof Mellberg",6390000
"1113","20072008","Aston Villa","Curtis Davies",3600000
"1114","20072008","Aston Villa","Zat Knight",2970000
"1115","20072008","Aston Villa","Martin Laursen",2880000
"1116","20072008","Aston Villa","Gary Cahill",1710000
"1117","20072008","Aston Villa","Wilfred Bouma",4050000
"1118","20072008","Aston Villa","Stephen O'Halloran",0
"1119","20072008","Aston Villa","Gareth Barry",5760000
"1120","20072008","Aston Villa","Nigel Reo-Coker",3870000
"1121","20072008","Aston Villa","Isaiah Osbourne",360000
"1122","20072008","Aston Villa","Stiliyan Petrov",8190000
"1123","20072008","Aston Villa","Craig Gardner",360000
"1124","20072008","Aston Villa","Ashley Young",6390000
"1125","20072008","Aston Villa","Shaun Maloney",3330000
"1126","20072008","Aston Villa","Patrik Berger",1710000
"1127","20072008","Aston Villa","Moustapha Salifou",450000
"1128","20072008","Aston Villa","Wayne Routledge",2520000
"1129","20072008","Aston Villa","John Carew",6390000
"1130","20072008","Aston Villa","Marlon Harewood",4050000
"1131","20072008","Aston Villa","Gabriel Agbonlahor",2610000
"1132","20072008","Aston Villa","Luke Moore",1710000
"1133","20072008","Aston Villa","Nathan Delfouneso",0
"1134","20072008","Fulham","Antti Niemi",4500000
"1135","20072008","Fulham","Kasey Keller",1350000
"1136","20072008","Fulham","Tony Warner",1350000
"1137","20072008","Fulham","Ricardo Batista",9e+05
"1138","20072008","Fulham","Zat Knight",2970000
"1139","20072008","Fulham","Aaron Hughes",2610000
"1140","20072008","Fulham","Carlos Bocanegra",2250000
"1141","20072008","Fulham","Brede Hangeland",1800000
"1142","20072008","Fulham","Dejan Stefanovic",1530000
"1143","20072008","Fulham","Gabriel Zakuani",1350000
"1144","20072008","Fulham","Ian Pearce",1350000
"1145","20072008","Fulham","Philippe Christanval",9e+05
"1146","20072008","Fulham","Toni Kallio",450000
"1147","20072008","Fulham","Adrian Leijer",0
"1148","20072008","Fulham","Paul Konchesky",3330000
"1149","20072008","Fulham","Nathan Ashton",0
"1150","20072008","Fulham","Moritz Volz",3150000
"1151","20072008","Fulham","Paul Stalteri",2160000
"1152","20072008","Fulham","Elliot Omozusi",0
"1153","20072008","Fulham","Aleksey Smertin",5850000
"1154","20072008","Fulham","Papa Bouba Diop",4950000
"1155","20072008","Fulham","Simon Elliott",720000
"1156","20072008","Fulham","Chris Baird",675000
"1157","20072008","Fulham","Steven Davis",4140000
"1158","20072008","Fulham","Jimmy Bullard",4050000
"1159","20072008","Fulham","Danny Murphy",3690000
"1160","20072008","Fulham","Leon Andreasen",2250000
"1161","20072008","Fulham","Michael Timlin",113000
"1162","20072008","Fulham","Rob Milsom",0
"1163","20072008","Fulham","Simon Davies",3330000
"1164","20072008","Fulham","Jari Litmanen",0
"1165","20072008","Fulham","Wayne Brown",0
"1166","20072008","Fulham","Lee Cook",720000
"1167","20072008","Fulham","Ki-Hyeon Seol",3150000
"1168","20072008","Fulham","Diomansy Kamara",2700000
"1169","20072008","Fulham","Hameur Bouazza",756000
"1170","20072008","Fulham","Clint Dempsey",9e+05
"1171","20072008","Fulham","Shefki Kuqi",3330000
"1172","20072008","Fulham","Erik Nevland",2250000
"1173","20072008","Fulham","Collins John",2030000
"1174","20072008","Fulham","Brian McBride",1350000
"1175","20072008","Fulham","Eddie Johnson",9e+05
"1176","20072008","Fulham","David Healy",855000
"1177","20072008","Bolton","Jussi Jääskeläinen",4910000
"1178","20072008","Bolton","Ian Walker",1040000
"1179","20072008","Bolton","Ali Al-Habsi",342000
"1180","20072008","Bolton","Ádám Bogdán",0
"1181","20072008","Bolton","Abdoulaye Méïté",4140000
"1182","20072008","Bolton","Abdoulaye Fayé",2700000
"1183","20072008","Bolton","Andrew O'Brien",2520000
"1184","20072008","Bolton","Gary Cahill",1710000
"1185","20072008","Bolton","Gérald Cid",1350000
"1186","20072008","Bolton","Lubomir Michalik",270000
"1187","20072008","Bolton","Jaroslaw Fojut",180000
"1188","20072008","Bolton","Ricardo Gardner",1800000
"1189","20072008","Bolton","Nicky Hunt",1800000
"1190","20072008","Bolton","Grétar Steinsson",1620000
"1191","20072008","Bolton","Joey O'Brien",1310000
"1192","20072008","Bolton","James Sinclair",45000
"1193","20072008","Bolton","Les Thompson",0
"1194","20072008","Bolton","Iván Campo",2430000
"1195","20072008","Bolton","Jlloyd Samuel",1800000
"1196","20072008","Bolton","Andranik Teymourian",540000
"1197","20072008","Bolton","Gavin McCann",3150000
"1198","20072008","Bolton","Mikel Alonso",2880000
"1199","20072008","Bolton","Blerim Dzemaili",2250000
"1200","20072008","Bolton","Danny Guthrie",45000
"1201","20072008","Bolton","Tamir Cohen",0
"1202","20072008","Bolton","Robert Sissons",0
"1203","20072008","Bolton","Matthew Cassidy",0
"1204","20072008","Bolton","Matthew Taylor",3420000
"1205","20072008","Bolton","Gary Speed †",810000
"1206","20072008","Bolton","Kevin Nolan",6030000
"1207","20072008","Bolton","Nathan Woolfe",0
"1208","20072008","Bolton","Christian Wilhelmsson",4730000
"1209","20072008","Bolton","Stelios Giannakopoulos",2930000
"1210","20072008","Bolton","Ricardo Vaz Tê",1260000
"1211","20072008","Bolton","Daniel Braaten",450000
"1212","20072008","Bolton","Nicolas Anelka",11250000
"1213","20072008","Bolton","El-Hadji Diouf",5180000
"1214","20072008","Bolton","Grzegorz Rasiak",3420000
"1215","20072008","Bolton","Kevin Davies",3420000
"1216","20072008","Bolton","Heidar Helguson",1080000
"1217","20072008","Bolton","Zoltán Harsányi",45000
"1218","20072008","Blackburn","Brad Friedel",2250000
"1219","20072008","Blackburn","Peter Enckelman",1130000
"1220","20072008","Blackburn","Gunnar Nielsen",1130000
"1221","20072008","Blackburn","Jason Brown",270000
"1222","20072008","Blackburn","Frank Fielding",0
"1223","20072008","Blackburn","Stéphane Henchoz",3060000
"1224","20072008","Blackburn","André Ooijer",2700000
"1225","20072008","Blackburn","Zurab Khizanishvili",2250000
"1226","20072008","Blackburn","Ryan Nelsen",1800000
"1227","20072008","Blackburn","Aaron Mokoena",1580000
"1228","20072008","Blackburn","Christopher Samba",450000
"1229","20072008","Blackburn","Eddie Nolan",0
"1230","20072008","Blackburn","Dean Winnard",0
"1231","20072008","Blackburn","Stephen Warnock",1620000
"1232","20072008","Blackburn","Bruno Berner",405000
"1233","20072008","Blackburn","Martin Olsson",45000
"1234","20072008","Blackburn","Steven Reid",3420000
"1235","20072008","Blackburn","Tony Kane",180000
"1236","20072008","Blackburn","Johann Vogel",2480000
"1237","20072008","Blackburn","Tugay Kerimoglu",1170000
"1238","20072008","Blackburn","Rostyn Griffiths",0
"1239","20072008","Blackburn","Morten Gamst Pedersen",5580000
"1240","20072008","Blackburn","Robbie Savage",3600000
"1241","20072008","Blackburn","Paul Gallagher",1130000
"1242","20072008","Blackburn","Josh O'Keefe",0
"1243","20072008","Blackburn","Bryan Hodge",0
"1244","20072008","Blackburn","Brett Emerton",4050000
"1245","20072008","Blackburn","David Bentley",3960000
"1246","20072008","Blackburn","Sergio Peter",450000
"1247","20072008","Blackburn","Keith Treacy",0
"1248","20072008","Blackburn","David Dunn",4950000
"1249","20072008","Blackburn","Rafa De Vita",0
"1250","20072008","Blackburn","Benni McCarthy",5400000
"1251","20072008","Blackburn","Jason Roberts",3470000
"1252","20072008","Blackburn","Roque Santa Cruz",2700000
"1253","20072008","Blackburn","Maceo Rigters",9e+05
"1254","20072008","Blackburn","Matt Derbyshire",180000
"1255","20072008","Blackburn","Jamie Clarke",0
"1256","20072008","Birmingham","Maik Taylor",1800000
"1257","20072008","Birmingham","Richard Kingson",990000
"1258","20072008","Birmingham","Colin Doyle",68000
"1259","20072008","Birmingham","Adam Legzdins",68000
"1260","20072008","Birmingham","Rafael",4050000
"1261","20072008","Birmingham","Johan Djourou",3240000
"1262","20072008","Birmingham","Radhi Jaidi",2930000
"1263","20072008","Birmingham","Liam Ridgewell",2880000
"1264","20072008","Birmingham","Martin Taylor",1130000
"1265","20072008","Birmingham","Krystian Pearce",0
"1266","20072008","Birmingham","Franck Queudrue",4320000
"1267","20072008","Birmingham","David Murphy",585000
"1268","20072008","Birmingham","Mat Sadler",90000
"1269","20072008","Birmingham","Stuart Parnaby",1440000
"1270","20072008","Birmingham","Stephen Kelly",720000
"1271","20072008","Birmingham","Borja Oubiña",2700000
"1272","20072008","Birmingham","Mehdi Nafti",1800000
"1273","20072008","Birmingham","Wilson Palacios",0
"1274","20072008","Birmingham","Fabrice Muamba",5400000
"1275","20072008","Birmingham","Sebastian Larsson",1350000
"1276","20072008","Birmingham","Damien Johnson",1350000
"1277","20072008","Birmingham","Neil Danns",1220000
"1278","20072008","Birmingham","Jordon Mutch",0
"1279","20072008","Birmingham","Olivier Kapo",3600000
"1280","20072008","Birmingham","Gary McSheffrey",1130000
"1281","20072008","Birmingham","Daniël de Ridder",1130000
"1282","20072008","Birmingham","Mauro Zárate",6750000
"1283","20072008","Birmingham","James McFadden",2610000
"1284","20072008","Birmingham","Sone Aluko",45000
"1285","20072008","Birmingham","Cameron Jerome",4500000
"1286","20072008","Birmingham","Mikael Forssell",3830000
"1287","20072008","Birmingham","Garry O'Connor",3600000
"1288","20072008","Birmingham","Rowan Vine",585000
"1289","20072008","Wigan","Chris Kirkland",2700000
"1290","20072008","Wigan","Mike Pollitt",540000
"1291","20072008","Wigan","Carlo Nash",450000
"1292","20072008","Wigan","Russell Saunders",0
"1293","20072008","Wigan","Fitz Hall",4050000
"1294","20072008","Wigan","Erik Hagen",3440000
"1295","20072008","Wigan","Titus Bramble",3330000
"1296","20072008","Wigan","Paul Scharner",3150000
"1297","20072008","Wigan","Andreas Granqvist",810000
"1298","20072008","Wigan","Peter Moore",0
"1299","20072008","Wigan","Erik Edman",2700000
"1300","20072008","Wigan","Maynor Figueroa",0
"1301","20072008","Wigan","Mario Melchiot",3150000
"1302","20072008","Wigan","Antonio Valencia",2030000
"1303","20072008","Wigan","Emmerson Boyce",1440000
"1304","20072008","Wigan","Ryan Taylor",765000
"1305","20072008","Wigan","Tomasz Cywka",180000
"1306","20072008","Wigan","Wilson Palacios",0
"1307","20072008","Wigan","Denny Landzaat",4050000
"1308","20072008","Wigan","Michael Brown",2700000
"1309","20072008","Wigan","Josip Skoko",2340000
"1310","20072008","Wigan","Lewis Montrose",0
"1311","20072008","Wigan","Kevin Kilbane",4050000
"1312","20072008","Wigan","René-Salomon Olembé",9e+05
"1313","20072008","Wigan","Rachid Bouaouzan",270000
"1314","20072008","Wigan","Antoine Sibierski",2160000
"1315","20072008","Wigan","Jason Koumas",1800000
"1316","20072008","Wigan","David Cotterill",2880000
"1317","20072008","Wigan","Tomasz Kupisz",45000
"1318","20072008","Wigan","Henri Camara",5670000
"1319","20072008","Wigan","Emile Heskey",5400000
"1320","20072008","Wigan","Marcus Bent",3380000
"1321","20072008","Wigan","Marlon King",2250000
"1322","20072008","Wigan","Julius Aghahowa",1800000
"1323","20072008","Wigan","Caleb Folan",0
"1324","20072008","Derby","Roy Carroll",2160000
"1325","20072008","Derby","Stephen Bywater",1080000
"1326","20072008","Derby","Lewis Price",630000
"1327","20072008","Derby","Ben Hinchliffe",0
"1328","20072008","Derby","Andy Todd",1620000
"1329","20072008","Derby","Bob Malcolm",1350000
"1330","20072008","Derby","Darren Moore",1080000
"1331","20072008","Derby","Michael Johnson",9e+05
"1332","20072008","Derby","Alan Stubbs",9e+05
"1333","20072008","Derby","Claude Davis",693000
"1334","20072008","Derby","Jay McEveley",675000
"1335","20072008","Derby","Dean Leacock",540000
"1336","20072008","Derby","Lewin Nyatanga",450000
"1337","20072008","Derby","Miles Addison",45000
"1338","20072008","Derby","Mohammed Camara",2030000
"1339","20072008","Derby","Andy Griffin",1980000
"1340","20072008","Derby","Tyrone Mears",1350000
"1341","20072008","Derby","Danny Mills",810000
"1342","20072008","Derby","Marc Edworthy",315000
"1343","20072008","Derby","Mitchell Hanson",0
"1344","20072008","Derby","Jason Beardsley",0
"1345","20072008","Derby","Matthew Richards",0
"1346","20072008","Derby","Matt Oakley",2030000
"1347","20072008","Derby","Robbie Savage",3600000
"1348","20072008","Derby","Hossam Ghaly",2160000
"1349","20072008","Derby","David Jones",1350000
"1350","20072008","Derby","Stephen Pearson",765000
"1351","20072008","Derby","Benny Feilhaber",360000
"1352","20072008","Derby","Eddie Lewis",1130000
"1353","20072008","Derby","Mile Sterjovski",585000
"1354","20072008","Derby","Paris Simmons",0
"1355","20072008","Derby","Laurent Robert",5940000
"1356","20072008","Derby","Lee Holmes",45000
"1357","20072008","Derby","Gary Teale",450000
"1358","20072008","Derby","Robert Earnshaw",4770000
"1359","20072008","Derby","Steve Howard",2030000
"1360","20072008","Derby","Kenny Miller",1130000
"1361","20072008","Derby","Jon Macken",450000
"1362","20072008","Derby","Giles Barnes",90000
"1363","20072008","Derby","Craig Fagan",45000
"1364","20072008","Derby","Emanuel Villa",0
"1365","20072008","Sunderland","Craig Gordon",1580000
"1366","20072008","Sunderland","Márton Fülöp †",720000
"1367","20072008","Sunderland","Darren Ward",270000
"1368","20072008","Sunderland","Trevor Carson",90000
"1369","20072008","Sunderland","Danny Higginbotham",2250000
"1370","20072008","Sunderland","Stanislav Varga",1800000
"1371","20072008","Sunderland","Nyron Nosworthy",540000
"1372","20072008","Sunderland","Jonny Evans",450000
"1373","20072008","Sunderland","Danny Collins",450000
"1374","20072008","Sunderland","Greg Halford",360000
"1375","20072008","Sunderland","Paul McShane",225000
"1376","20072008","Sunderland","Russell Anderson",225000
"1377","20072008","Sunderland","Peter Hartley",68000
"1378","20072008","Sunderland","Jean-Yves M'voto",0
"1379","20072008","Sunderland","Jack Pelter",0
"1380","20072008","Sunderland","Kieran Richardson",4500000
"1381","20072008","Sunderland","Ian Harte",3150000
"1382","20072008","Sunderland","Gavin Donoghue",0
"1383","20072008","Sunderland","Stephen Wright",2250000
"1384","20072008","Sunderland","Carlos Edwards",1890000
"1385","20072008","Sunderland","Phil Bardsley",1130000
"1386","20072008","Sunderland","Dickson Etuhu",540000
"1387","20072008","Sunderland","Jamie Chandler",0
"1388","20072008","Sunderland","Graham Kavanagh",1580000
"1389","20072008","Sunderland","Liam Miller",1130000
"1390","20072008","Sunderland","Dean Whitehead",9e+05
"1391","20072008","Sunderland","Grant Leadbitter",405000
"1392","20072008","Sunderland","Jake Richardson",135000
"1393","20072008","Sunderland","Robbie Weir",0
"1394","20072008","Sunderland","Ross Wallace",1130000
"1395","20072008","Sunderland","Andy Reid",4280000
"1396","20072008","Sunderland","Billy Dennehy",0
"1397","20072008","Sunderland","David Dowson",0
"1398","20072008","Sunderland","Arnau Riera",675000
"1399","20072008","Sunderland","Anthony Stokes",3600000
"1400","20072008","Sunderland","Rade Prica",2480000
"1401","20072008","Sunderland","Andrew Cole",1890000
"1402","20072008","Sunderland","David Connolly",1800000
"1403","20072008","Sunderland","Stern John",1130000
"1404","20072008","Sunderland","Michael Chopra",1130000
"1405","20072008","Sunderland","Dwight Yorke",1130000
"1406","20072008","Sunderland","Kenwyne Jones",720000
"1407","20072008","Sunderland","Daryl Murphy",405000
"1408","20072008","Sunderland","Martyn Waghorn",0
"1409","20072008","Sunderland","Roy O'Donovan",0
"1410","20072008","Reading","Marcus Hahnemann",1130000
"1411","20072008","Reading","Graham Stack",315000
"1412","20072008","Reading","Adam Federici",90000
"1413","20072008","Reading","Mikkel Andersen",0
"1414","20072008","Reading","Ben Hamer",0
"1415","20072008","Reading","Michael Duberry",2030000
"1416","20072008","Reading","André Bikey-Amougou",1130000
"1417","20072008","Reading","Ívar Ingimarsson",720000
"1418","20072008","Reading","Sam Sodje",675000
"1419","20072008","Reading","Ibrahima Sonko",630000
"1420","20072008","Reading","Péter Máté",270000
"1421","20072008","Reading","Aaron Brown",180000
"1422","20072008","Reading","Alan Bennett",0
"1423","20072008","Reading","Alex Pearce",0
"1424","20072008","Reading","Nicky Shorey",9e+05
"1425","20072008","Reading","Scott Golbourne",113000
"1426","20072008","Reading","Liam Rosenior",1350000
"1427","20072008","Reading","Ulises de la Cruz",1170000
"1428","20072008","Reading","Graeme Murty",450000
"1429","20072008","Reading","Curtis Osano",0
"1430","20072008","Reading","Adam Bygrave",0
"1431","20072008","Reading","Kalifa Cissé",1350000
"1432","20072008","Reading","Brynjar Gunnarsson",675000
"1433","20072008","Reading","John Halls",315000
"1434","20072008","Reading","Emerse Faé",3600000
"1435","20072008","Reading","Marek Matejovsky",1530000
"1436","20072008","Reading","James Harper",9e+05
"1437","20072008","Reading","John Oster",630000
"1438","20072008","Reading","Jem Karacan",0
"1439","20072008","Reading","Oliver Bozanic",0
"1440","20072008","Reading","Bobby Convey",1620000
"1441","20072008","Reading","Stephen Hunt",1130000
"1442","20072008","Reading","Hal Robson-Kanu",0
"1443","20072008","Reading","Ki-Hyeon Seol",3150000
"1444","20072008","Reading","Glen Little",720000
"1445","20072008","Reading","Jimmy Kébé",135000
"1446","20072008","Reading","James Henry",0
"1447","20072008","Reading","Kevin Doyle",4950000
"1448","20072008","Reading","Leroy Lita",1800000
"1449","20072008","Reading","Dave Kitson",1170000
"1450","20072008","Reading","Shane Long",450000
"1451","20072008","Reading","Simon Cox",90000
"1452","20072008","Reading","Simon Church",0
"1453","20082009","Chelsea","Petr Cech",25200000
"1454","20082009","Chelsea","Carlo Cudicini",1800000
"1455","20082009","Chelsea","Henrique Hilário",9e+05
"1456","20082009","Chelsea","Rhys Taylor",0
"1457","20082009","Chelsea","John Terry",29700000
"1458","20082009","Chelsea","Ricardo Carvalho",1.8e+07
"1459","20082009","Chelsea","Branislav Ivanovic",10800000
"1460","20082009","Chelsea","Alex",10350000
"1461","20082009","Chelsea","Michael Mancienne",315000
"1462","20082009","Chelsea","Ashley Cole",15300000
"1463","20082009","Chelsea","Wayne Bridge",5850000
"1464","20082009","Chelsea","Bosingwa",9e+06
"1465","20082009","Chelsea","Paulo Ferreira",6300000
"1466","20082009","Chelsea","Juliano Belletti",5400000
"1467","20082009","Chelsea","Michael Essien",2.7e+07
"1468","20082009","Chelsea","John Mikel Obi",11250000
"1469","20082009","Chelsea","Mineiro",2700000
"1470","20082009","Chelsea","Frank Lampard",34200000
"1471","20082009","Chelsea","Michael Ballack",23400000
"1472","20082009","Chelsea","Michael Woods",45000
"1473","20082009","Chelsea","Lee Sawyer",0
"1474","20082009","Chelsea","Scott Sinclair",720000
"1475","20082009","Chelsea","Deco",16200000
"1476","20082009","Chelsea","Joe Cole",15750000
"1477","20082009","Chelsea","Gaël Kakuta",0
"1478","20082009","Chelsea","Florent Malouda",15750000
"1479","20082009","Chelsea","Salomon Kalou",10800000
"1480","20082009","Chelsea","Miroslav Stoch",0
"1481","20082009","Chelsea","Ricardo Quaresma",20700000
"1482","20082009","Chelsea","Shaun Wright-Phillips",13500000
"1483","20082009","Chelsea","Didier Drogba",3.6e+07
"1484","20082009","Chelsea","Nicolas Anelka",20250000
"1485","20082009","Chelsea","Franco Di Santo",0
"1486","20082009","Man United","Edwin van der Sar",4500000
"1487","20082009","Man United","Tomasz Kuszczak",3600000
"1488","20082009","Man United","Ben Foster",2250000
"1489","20082009","Man United","Ron-Robert Zieler",270000
"1490","20082009","Man United","Ben Amos",0
"1491","20082009","Man United","Rio Ferdinand",2.7e+07
"1492","20082009","Man United","Nemanja Vidic<U+200E>",19800000
"1493","20082009","Man United","Wes Brown",5850000
"1494","20082009","Man United","John O'Shea",4050000
"1495","20082009","Man United","Jonny Evans",450000
"1496","20082009","Man United","James Chester",0
"1497","20082009","Man United","Patrice Evra",13500000
"1498","20082009","Man United","Fábio",0
"1499","20082009","Man United","Gary Neville",5400000
"1500","20082009","Man United","Ritchie De Laet",270000
"1501","20082009","Man United","David Gray",90000
"1502","20082009","Man United","Richard Eckersley",0
"1503","20082009","Man United","Rafael",0
"1504","20082009","Man United","Owen Hargreaves",1.8e+07
"1505","20082009","Man United","Michael Carrick",15750000
"1506","20082009","Man United","Anderson",19800000
"1507","20082009","Man United","Paul Scholes",9e+06
"1508","20082009","Man United","Darren Fletcher",4500000
"1509","20082009","Man United","Darron Gibson",270000
"1510","20082009","Man United","Tom Cleverley",0
"1511","20082009","Man United","Danny Drinkwater",0
"1512","20082009","Man United","Corry Evans",0
"1513","20082009","Man United","Matty James",0
"1514","20082009","Man United","Rodrigo Possebon",0
"1515","20082009","Man United","Ryan Giggs",9e+06
"1516","20082009","Man United","Ji-Sung Park",8100000
"1517","20082009","Man United","Lee Martin",810000
"1518","20082009","Man United","Nani",17100000
"1519","20082009","Man United","Zoran Tosic",2480000
"1520","20082009","Man United","Wayne Rooney",3.6e+07
"1521","20082009","Man United","Cristiano Ronaldo",49500000
"1522","20082009","Man United","Dimitar Berbatov",21600000
"1523","20082009","Man United","Carlos Tévez",21600000
"1524","20082009","Man United","Manucho",1800000
"1525","20082009","Man United","Fraizer Campbell",585000
"1526","20082009","Man United","Danny Welbeck",0
"1527","20082009","Man United","Federico Macheda",0
"1528","20082009","Liverpool","Pepe Reina",11700000
"1529","20082009","Liverpool","Charles Itandje",2250000
"1530","20082009","Liverpool","Diego Cavalieri",1080000
"1531","20082009","Liverpool","Martin Hansen",113000
"1532","20082009","Liverpool","Péter Gulácsi",0
"1533","20082009","Liverpool","Javier Mascherano",20250000
"1534","20082009","Liverpool","Jamie Carragher",15300000
"1535","20082009","Liverpool","Daniel Agger",9230000
"1536","20082009","Liverpool","Martin Skrtel",9e+06
"1537","20082009","Liverpool","Sami Hyypiä",3150000
"1538","20082009","Liverpool","Fábio Aurélio",5400000
"1539","20082009","Liverpool","Emiliano Insúa",360000
"1540","20082009","Liverpool","Álvaro Arbeloa",5400000
"1541","20082009","Liverpool","Philipp Degen",2250000
"1542","20082009","Liverpool","Stephen Darby",90000
"1543","20082009","Liverpool","Martin Kelly",0
"1544","20082009","Liverpool","Xabi Alonso",19800000
"1545","20082009","Liverpool","Lucas Leiva",5850000
"1546","20082009","Liverpool","Jay Spearing",90000
"1547","20082009","Liverpool","Damien Plessis",90000
"1548","20082009","Liverpool","Steven Gerrard",40500000
"1549","20082009","Liverpool","Andrea Dossena",5850000
"1550","20082009","Liverpool","Ryan Babel",12600000
"1551","20082009","Liverpool","Albert Riera",9900000
"1552","20082009","Liverpool","Dirk Kuyt",11250000
"1553","20082009","Liverpool","Jermaine Pennant",8550000
"1554","20082009","Liverpool","Yossi Benayoun",7430000
"1555","20082009","Liverpool","Nabil El Zhar",180000
"1556","20082009","Liverpool","Andriy Voronin",6750000
"1557","20082009","Liverpool","Fernando Torres",31500000
"1558","20082009","Liverpool","Robbie Keane",14850000
"1559","20082009","Liverpool","David N'Gog",9e+05
"1560","20082009","Liverpool","Krisztián Németh",0
"1561","20082009","Arsenal","Manuel Almunia",5400000
"1562","20082009","Arsenal","Lukasz Fabianski",2700000
"1563","20082009","Arsenal","Wojciech Szczesny",90000
"1564","20082009","Arsenal","Vito Mannone",0
"1565","20082009","Arsenal","Kolo Touré",18900000
"1566","20082009","Arsenal","William Gallas",16200000
"1567","20082009","Arsenal","Mikaël Silvestre",3600000
"1568","20082009","Arsenal","Johan Djourou",3380000
"1569","20082009","Arsenal","Gaël Clichy",9900000
"1570","20082009","Arsenal","Kieran Gibbs",225000
"1571","20082009","Arsenal","Rene Steer",0
"1572","20082009","Arsenal","Bacary Sagna",10350000
"1573","20082009","Arsenal","Emmanuel Eboué",7200000
"1574","20082009","Arsenal","Justin Hoyte",1350000
"1575","20082009","Arsenal","Gavin Hoyte",45000
"1576","20082009","Arsenal","Paul Rodgers",0
"1577","20082009","Arsenal","Denílson",4500000
"1578","20082009","Arsenal","Alex Song",1800000
"1579","20082009","Arsenal","Abu Ogogo",0
"1580","20082009","Arsenal","Francis Coquelin",0
"1581","20082009","Arsenal","Emmanuel Frimpong",0
"1582","20082009","Arsenal","Cesc Fàbregas",31500000
"1583","20082009","Arsenal","Aaron Ramsey",4500000
"1584","20082009","Arsenal","Abou Diaby",3600000
"1585","20082009","Arsenal","Fran Mérida",2340000
"1586","20082009","Arsenal","Amaury Bischoff",270000
"1587","20082009","Arsenal","Mark Randall",225000
"1588","20082009","Arsenal","Henri Lansbury",45000
"1589","20082009","Arsenal","Jack Wilshere",0
"1590","20082009","Arsenal","Tomás Rosicky",15750000
"1591","20082009","Arsenal","Samir Nasri",13500000
"1592","20082009","Arsenal","Carlos Vela",5400000
"1593","20082009","Arsenal","Theo Walcott",5400000
"1594","20082009","Arsenal","Andrey Arshavin",14400000
"1595","20082009","Arsenal","Emmanuel Adebayor",16200000
"1596","20082009","Arsenal","Robin van Persie",14400000
"1597","20082009","Arsenal","Eduardo",9900000
"1598","20082009","Arsenal","Nicklas Bendtner",4050000
"1599","20082009","Arsenal","Rui Fonte",0
"1600","20082009","Arsenal","Jay Emmanuel-Thomas",0
"1601","20082009","Arsenal","Jay Simpson",0
"1602","20082009","Tottenham","Heurelho Gomes",6750000
"1603","20082009","Tottenham","César Sánchez",2340000
